*******************************************************************************
JPL/HORIZONS                  ATLAS (C/2025 N1)            2025-Sep-28 07:50:38
Rec #:90004916 (+COV) Soln.date: 2025-Sep-08_18:29:13     # obs: 603 (104 days)
 
IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):
 
  EPOCH=  2460878.5 ! 2025-Jul-22.0000000 (TDB)    RMSW= n.a.
   EC= 6.139587836355706   QR= 1.356419039495192   TP= 2460977.9814392594
   OM= 322.1568699043938   W= 128.0099421020839    IN= 175.1131015287974
   A= -.26391591751781     MA= -3.18224798181177   ADIST= 9.999999E99
   PER= 9.999999E99        N= 7.269519353          ANGMOM= .053532183
   DAN= -3.48262           DDN= 2.02568            L= 194.0456433
   B= 3.8486331            MOID= .36415401         TP= 2025-Oct-29.4814392594
 
Comet physical (GM= km^3/s^2; RAD= km):
   GM= n.a.                RAD= n.a.
   M1=  12.3     M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.
COMET comments 
1: soln ref.= JPL#26, data arc: 2025-05-15 to 2025-08-27
2: k1=4.5;
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Sun Sep 28 07:50:38 2025 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: ATLAS (C/2025 N1)               {source: JPL#26}
Center body name: Earth (399)                     {source: DE441}
Center-site name: Cerro Paranal
*******************************************************************************
Start time      : A.D. 2025-Sep-21 22:00:00.0000 UT      
Stop  time      : A.D. 2025-Sep-22 04:00:00.0000 UT      
Step-size       : 1 minutes
*******************************************************************************
Target pole/equ : undefined
Target radii    : undefined                                                    
Center geodetic : 289.5957, -24.6272128, 2.63514  {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 289.5957,5803.73915,-2642.69127 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Small-body perts: Yes                             {source: SB441-N16}
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : BOTH
Calendar mode   : Mixed Julian/Gregorian
RTS-only print  : NO       
EOP file        : eop.250926.p251223                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2025-SEP-26. PREDICTS-> 2025-DEC-22
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation ( 20.0deg=YES),Airmass (< 2.800=YES),Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2460878.5 ! 2025-Jul-22.0000000 (TDB)    RMSW= n.a.                  
   EC= 6.139587836355706   QR= 1.356419039495192   TP= 2460977.9814392594      
   OM= 322.1568699043938   W= 128.0099421020839    IN= 175.1131015287974       
  Equivalent ICRF heliocentric cartesian coordinates (au, au/d):
   X=-1.616994368572366E-02  Y=-3.597814381333365E+00  Z=-1.278571631651561E+00
  VX=-1.386152884723053E-02 VY= 3.077166736535444E-02 VZ= 1.171310239604216E-02
Comet physical (GM= km^3/s^2; RAD= km):                                        
   GM= n.a.                RAD= n.a.                                           
   M1=  12.3     M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.            
************************************************************************************************************************************************************************************
 Date__(UT)__HR:MN:SS, Date_________JDUT, , , R.A._____(ICRF), DEC______(ICRF),  dRA*cosD, d(DEC)/dt,    T-mag,  N-mag,                r,       rdot,             delta,     deldot,
************************************************************************************************************************************************************************************
$$SOE
 2025-Sep-21 22:00:00, 2460940.416666667,*,m, 14 43 26.140478, -12 00 06.82825,  -75.0664,  18.02247,   15.594,   n.a.,   1.926322889031,-44.3526907,  2.52684995396120, -3.9397756,
 2025-Sep-21 22:01:00, 2460940.417361111,*,m, 14 43 26.055240, -12 00 06.52583,  -75.0637,  18.02308,   15.594,   n.a.,   1.926305100109,-44.3523046,  2.52684837394701, -3.9384814,
 2025-Sep-21 22:02:00, 2460940.418055556,*,m, 14 43 25.970006, -12 00 06.22339,  -75.0611,  18.02369,   15.594,   n.a.,   1.926287311343,-44.3519184,  2.52684679445090, -3.9371924,
 2025-Sep-21 22:03:00, 2460940.418750000,*,m, 14 43 25.884775, -12 00 05.92094,  -75.0584,  18.02430,   15.594,   n.a.,   1.926269522731,-44.3515322,  2.52684521547082, -3.9359084,
 2025-Sep-21 22:04:00, 2460940.419444445,*,m, 14 43 25.799547, -12 00 05.61849,  -75.0557,  18.02490,   15.594,   n.a.,   1.926251734274,-44.3511460,  2.52684363700472, -3.9346296,
 2025-Sep-21 22:05:00, 2460940.420138889,*,m, 14 43 25.714323, -12 00 05.31602,  -75.0530,  18.02551,   15.594,   n.a.,   1.926233945973,-44.3507598,  2.52684205905053, -3.9333560,
 2025-Sep-21 22:06:00, 2460940.420833333,*,m, 14 43 25.629101, -12 00 05.01355,  -75.0503,  18.02611,   15.594,   n.a.,   1.926216157826,-44.3503735,  2.52684048160616, -3.9320875,
 2025-Sep-21 22:07:00, 2460940.421527778,*,m, 14 43 25.543882, -12 00 04.71106,  -75.0476,  18.02671,   15.594,   n.a.,   1.926198369834,-44.3499873,  2.52683890466955, -3.9308243,
 2025-Sep-21 22:08:00, 2460940.422222222,*,m, 14 43 25.458667, -12 00 04.40857,  -75.0449,  18.02730,   15.594,   n.a.,   1.926180581997,-44.3496010,  2.52683732823857, -3.9295663,
 2025-Sep-21 22:09:00, 2460940.422916667,*,m, 14 43 25.373454, -12 00 04.10606,  -75.0421,  18.02790,   15.594,   n.a.,   1.926162794316,-44.3492147,  2.52683575231114, -3.9283135,
 2025-Sep-21 22:10:00, 2460940.423611111,*,m, 14 43 25.288245, -12 00 03.80355,  -75.0394,  18.02849,   15.594,   n.a.,   1.926145006789,-44.3488285,  2.52683417688512, -3.9270661,
 2025-Sep-21 22:11:00, 2460940.424305555,*,m, 14 43 25.203039, -12 00 03.50102,  -75.0366,  18.02908,   15.594,   n.a.,   1.926127219417,-44.3484422,  2.52683260195839, -3.9258240,
 2025-Sep-21 22:12:00, 2460940.425000000,*,m, 14 43 25.117836, -12 00 03.19849,  -75.0338,  18.02967,   15.594,   n.a.,   1.926109432201,-44.3480559,  2.52683102752881, -3.9245872,
 2025-Sep-21 22:13:00, 2460940.425694444,*,m, 14 43 25.032636, -12 00 02.89595,  -75.0310,  18.03025,   15.594,   n.a.,   1.926091645139,-44.3476695,  2.52682945359423, -3.9233559,
 2025-Sep-21 22:14:00, 2460940.426388889,*,m, 14 43 24.947440, -12 00 02.59339,  -75.0282,  18.03084,   15.594,   n.a.,   1.926073858232,-44.3472832,  2.52682788015248, -3.9221299,
 2025-Sep-21 22:15:00, 2460940.427083333,*,m, 14 43 24.862246, -12 00 02.29083,  -75.0254,  18.03142,   15.594,   n.a.,   1.926056071481,-44.3468969,  2.52682630720140, -3.9209093,
 2025-Sep-21 22:16:00, 2460940.427777778,*,m, 14 43 24.777056, -12 00 01.98826,  -75.0226,  18.03200,   15.594,   n.a.,   1.926038284884,-44.3465105,  2.52682473473881, -3.9196942,
 2025-Sep-21 22:17:00, 2460940.428472222,*,m, 14 43 24.691869, -12 00 01.68567,  -75.0197,  18.03257,   15.594,   n.a.,   1.926020498442,-44.3461242,  2.52682316276251, -3.9184846,
