*******************************************************************************
JPL/HORIZONS                  ATLAS (C/2025 N1)            2025-Sep-28 12:42:51
Rec #:90004916 (+COV) Soln.date: 2025-Sep-08_18:29:13     # obs: 603 (104 days)
 
IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):
 
  EPOCH=  2460878.5 ! 2025-Jul-22.0000000 (TDB)    RMSW= n.a.
   EC= 6.139587836355706   QR= 1.356419039495192   TP= 2460977.9814392594
   OM= 322.1568699043938   W= 128.0099421020839    IN= 175.1131015287974
   A= -.26391591751781     MA= -3.18224798181177   ADIST= 9.999999E99
   PER= 9.999999E99        N= 7.269519353          ANGMOM= .053532183
   DAN= -3.48262           DDN= 2.02568            L= 194.0456433
   B= 3.8486331            MOID= .36415401         TP= 2025-Oct-29.4814392594
 
Comet physical (GM= km^3/s^2; RAD= km):
   GM= n.a.                RAD= n.a.
   M1=  12.3     M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.
COMET comments 
1: soln ref.= JPL#26, data arc: 2025-05-15 to 2025-08-27
2: k1=4.5;
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Sun Sep 28 12:42:52 2025 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: ATLAS (C/2025 N1)               {source: JPL#26}
Center body name: Earth (399)                     {source: DE441}
Center-site name: Cerro Paranal
*******************************************************************************
Start time      : A.D. 2025-Sep-24 22:00:00.0000 UT      
Stop  time      : A.D. 2025-Sep-25 04:00:00.0000 UT      
Step-size       : 1 minutes
*******************************************************************************
Target pole/equ : undefined
Target radii    : undefined                                                    
Center geodetic : 289.5957, -24.6272128, 2.63514  {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 289.5957,5803.73915,-2642.69127 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Small-body perts: Yes                             {source: SB441-N16}
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : BOTH
Calendar mode   : Mixed Julian/Gregorian
RTS-only print  : NO       
EOP file        : eop.250926.p251223                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2025-SEP-26. PREDICTS-> 2025-DEC-22
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation ( 20.0deg=YES),Airmass (< 2.800=YES),Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2460878.5 ! 2025-Jul-22.0000000 (TDB)    RMSW= n.a.                  
   EC= 6.139587836355706   QR= 1.356419039495192   TP= 2460977.9814392594      
   OM= 322.1568699043938   W= 128.0099421020839    IN= 175.1131015287974       
  Equivalent ICRF heliocentric cartesian coordinates (au, au/d):
   X=-1.616994368572366E-02  Y=-3.597814381333365E+00  Z=-1.278571631651561E+00
  VX=-1.386152884723053E-02 VY= 3.077166736535444E-02 VZ= 1.171310239604216E-02
Comet physical (GM= km^3/s^2; RAD= km):                                        
   GM= n.a.                RAD= n.a.                                           
   M1=  12.3     M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.            
************************************************************************************************************************************************************************************
 Date__(UT)__HR:MN:SS, Date_________JDUT, , , R.A._____(ICRF), DEC______(ICRF),  dRA*cosD, d(DEC)/dt,    T-mag,  N-mag,                r,       rdot,             delta,     deldot,
************************************************************************************************************************************************************************************
$$SOE
 2025-Sep-24 22:00:00, 2460943.416666667,*,m, 14 37 24.543199, -11 38 24.61191,  -73.7372,  18.14679,   15.510,   n.a.,   1.850984010941,-42.5716395,  2.51912699886905, -4.4511939,
 2025-Sep-24 22:01:00, 2460943.417361111,*,m, 14 37 24.459581, -11 38 24.30752,  -73.7344,  18.14736,   15.510,   n.a.,   1.850966936346,-42.5712000,  2.51912521370269, -4.4500277,
 2025-Sep-24 22:02:00, 2460943.418055556,*,m, 14 37 24.375967, -11 38 24.00311,  -73.7315,  18.14792,   15.510,   n.a.,   1.850949861927,-42.5707605,  2.51912342900299, -4.4488670,
 2025-Sep-24 22:03:00, 2460943.418750000,*,m, 14 37 24.292355, -11 38 23.69870,  -73.7287,  18.14848,   15.510,   n.a.,   1.850932787685,-42.5703210,  2.51912164476773, -4.4477119,
 2025-Sep-24 22:04:00, 2460943.419444445,*,m, 14 37 24.208748, -11 38 23.39428,  -73.7259,  18.14904,   15.509,   n.a.,   1.850915713619,-42.5698815,  2.51911986099466, -4.4465624,
 2025-Sep-24 22:05:00, 2460943.420138889,*,m, 14 37 24.125143, -11 38 23.08985,  -73.7230,  18.14960,   15.509,   n.a.,   1.850898639729,-42.5694419,  2.51911807768154, -4.4454186,
 2025-Sep-24 22:06:00, 2460943.420833333,*,m, 14 37 24.041542, -11 38 22.78541,  -73.7201,  18.15015,   15.509,   n.a.,   1.850881566016,-42.5690023,  2.51911629482609, -4.4442804,
 2025-Sep-24 22:07:00, 2460943.421527778,*,m, 14 37 23.957943, -11 38 22.48096,  -73.7173,  18.15071,   15.509,   n.a.,   1.850864492479,-42.5685627,  2.51911451242606, -4.4431478,
 2025-Sep-24 22:08:00, 2460943.422222222,*,m, 14 37 23.874349, -11 38 22.17650,  -73.7144,  18.15126,   15.509,   n.a.,   1.850847419118,-42.5681232,  2.51911273047915, -4.4420210,
 2025-Sep-24 22:09:00, 2460943.422916667,*,m, 14 37 23.790757, -11 38 21.87203,  -73.7115,  18.15180,   15.509,   n.a.,   1.850830345934,-42.5676835,  2.51911094898307, -4.4408999,
 2025-Sep-24 22:10:00, 2460943.423611111,*,m, 14 37 23.707169, -11 38 21.56755,  -73.7085,  18.15235,   15.509,   n.a.,   1.850813272927,-42.5672439,  2.51910916793552, -4.4397845,
 2025-Sep-24 22:11:00, 2460943.424305555,*,m, 14 37 23.623584, -11 38 21.26307,  -73.7056,  18.15289,   15.509,   n.a.,   1.850796200095,-42.5668043,  2.51910738733420, -4.4386750,
 2025-Sep-24 22:12:00, 2460943.425000000,*,m, 14 37 23.540003, -11 38 20.95857,  -73.7027,  18.15343,   15.509,   n.a.,   1.850779127440,-42.5663646,  2.51910560717677, -4.4375712,
 2025-Sep-24 22:13:00, 2460943.425694444,*,m, 14 37 23.456425, -11 38 20.65407,  -73.6997,  18.15397,   15.509,   n.a.,   1.850762054961,-42.5659250,  2.51910382746092, -4.4364732,
 2025-Sep-24 22:14:00, 2460943.426388889,*,m, 14 37 23.372850, -11 38 20.34956,  -73.6968,  18.15451,   15.509,   n.a.,   1.850744982659,-42.5654853,  2.51910204818430, -4.4353811,
 2025-Sep-24 22:15:00, 2460943.427083333,*,m, 14 37 23.289279, -11 38 20.04504,  -73.6938,  18.15504,   15.509,   n.a.,   1.850727910533,-42.5650456,  2.51910026934455, -4.4342948,
 2025-Sep-24 22:16:00, 2460943.427777778,*,m, 14 37 23.205711, -11 38 19.74051,  -73.6908,  18.15557,   15.509,   n.a.,   1.850710838584,-42.5646059,  2.51909849093933, -4.4332145,
 2025-Sep-24 22:17:00, 2460943.428472222,*,m, 14 37 23.122146, -11 38 19.43597,  -73.6878,  18.15610,   15.509,   n.a.,   1.850693766811,-42.5641662,  2.51909671296627, -4.4321400,
